internal_id	seq_run	seq_sumission_date	data_return_date	internal_date_isolate_received	source_lab	isolation_date	sample_location	sample_location_lat	sample_location_lon	sample_source	lab_field_derived	host_species_non_mosquito	life_stage_non_mosquito	sex_non_mosquito	tissue_non_mosquito	mosquito_species	mosquito_strain_lab*	mosquito_life_stage	mosquito_sex	mosquito_female_feeding_status	mosquito_tissue	confirmed_growth_media	confirmed_growth_temp	completeness	contamination	genome_size_bp	number_contigs	mean_contig_length_bp	longest_contig_bp	gc	number_predicted_genes	n50	total_reads	avg_coverage	gtdb_domain	gtdb_parent	gtbd_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species	fastani_reference	fastani_ani...45	fastani_af...46	fastani_ani...49	fastani_af...50	assembly_accession	WGS	BioSample
MMO-128	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	0	3993688	59	67689	892335	38.6	3727	528614	3439025	129	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis	GCF_000368085.1	98.08	0.91	98.08	0.91	GCA_037148315.1	JBBCTO000000000	SAMN37642855
MMO-130	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	0.41	4036650	153	26383	422556	38.8	3861	179263	3646960	135	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii	GCF_000369045.1	96.98	0.92	96.98	0.92	GCA_037148295.1	JBBCTP000000000	SAMN37642858
MMO-131	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	0.41	4039269	173	23348	422556	38.8	3882	179263	4407817	163	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii	GCF_000369045.1	96.99	0.92	96.99	0.92	GCA_037148275.1	JBBCTQ000000000	SAMN37642834
MMO-136	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	98.7	0.23	2482762	93	26696	461176	73.1	2279	147513	6496118	390	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	97.09	0.89	97.09	0.89	GCA_037148255.1	JBBCTR000000000	SAMN37642902
MMO-138	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	99.49	0.67	4062361	50	81247	715927	70.8	3794	406614	6417675	233	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp017306305	GCA_017306305.1	98.88	0.92	98.88	0.92	GCA_037148235.1	JBBCTS000000000	SAMN37642906
MMO-14	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MacConkey	unk	99.97	0	4920809	129	38145	789382	61.2	4445	295155	4663818	141	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	GCF_000014805.1	96.91	0.92	96.91	0.92	GCA_037148215.1	JBBCTT000000000	SAMN37642860
MMO-140	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	99.44	0	2655188	42	63218	756682	33	2610	297352	5029784	281	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus	GCF_000010125.1	99.59	0.92	99.59	0.92	GCA_037148195.1	JBBCTU000000000	SAMN37642904
MMO-141	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	larvae	unk	NA	whole_body	YTG	unk	98.7	0.23	2538134	110	23073	358516	73	2381	322565	5003009	291	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	97.09	0.88	97.09	0.88	GCA_037148155.1	JBBCTV000000000	SAMN37642865
MMO-142	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	larvae	unk	NA	whole_body	YTG	unk	99.84	2.86	6305097	115	54826	453782	39.7	5554	241146	4653049	107	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium siyangense	GCF_007830445.1	95.64	0.75	95.64	0.75	GCA_037148175.1	JBBCTW000000000	SAMN37642866
MMO-143	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	larvae	unk	NA	whole_body	YTG	unk	100	0	4030323	67	60154	892390	38.6	3790	528613	4177865	155	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis	GCF_000368085.1	98.08	0.91	98.08	0.91	GCA_037148135.1	JBBCTX000000000	SAMN37642870
MMO-144	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	larvae	unk	NA	whole_body	YTG	unk	99.53	0	6265241	57	109916	1328501	67.8	5708	667252	5100047	120	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter ruhlandii	GCF_902859695.1	99.03	0.93	99.03	0.93	GCA_037148095.1	JBBCTY000000000	SAMN37642871
MMO-146	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	larvae	unk	NA	whole_body	YTG	unk	99.84	2.86	6291384	102	61680	453782	39.7	5545	241146	2426574	57	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium siyangense	GCF_007830445.1	95.65	0.75	95.65	0.75	GCA_037148115.1	JBBCTZ000000000	SAMN37642872
MMO-151	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1/10 YTG	unk	99.98	0.32	5765730	190	30345	378099	53.4	5369	151944	4374471	113	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Chania	Chania oryzae	GCF_001976145.1	96.59	0.85	96.59	0.85	GCA_037199945.1	JBBCUA000000000	SAMN37642803
MMO-152	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1/10 YTG	unk	99.58	0.12	4612969	20	230648	1426122	66.4	4508	1035433	3497912	112	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia malaquae	GCF_000344135.1	97.93	0.9	97.93	0.9	GCA_037148075.1	JBBCUB000000000	SAMN37642804
MMO-153	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	larvae	unk	NA	whole_body	YTG	unk	99.49	0	2990041	57	52456	690512	69.3	2840	231169	6978684	328	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp003248845	GCA_003248845.1	97.67	0.95	97.67	0.95	GCA_037148055.1	JBBCUC000000000	SAMN37642824
MMO-154	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_triseriatus	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	98.7	0.23	2452549	70	35036	448401	73.2	2257	252637	6524778	388	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	97.07	0.9	97.07	0.9	GCA_037148035.1	JBBCUD000000000	SAMN37642830
MMO-159	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.49	0	2977333	40	74433	672175	69.4	2834	208635	6254638	308	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp003248845	GCA_003248845.1	97.68	0.94	97.68	0.94	GCA_037147995.1	JBBCUE000000000	SAMN37642899
MMO-16	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	2.15	4155861	46	90344	645362	35.3	3878	408713	4490842	159	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia anophelis	GCF_002023665.2	98.3	0.89	98.3	0.89	GCA_037148015.1	JBBCUF000000000	SAMN37642811
MMO-160	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.07	0.92	3009619	121	24872	442590	69	2772	193480	5179251	257	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Citricoccus	Citricoccus terreus	GCF_900116905.1	96.78	0.87	96.78	0.87	GCA_037147975.1	JBBCUG000000000	SAMN37642898
MMO-161	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	100	0	2851007	11	259182	1041783	66.7	2590	542503	5340638	279	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	NA	N/A	N/A	N/A	N/A	N/A	GCA_037147955.1	JBBCUH000000000	SAMN37642895
MMO-163	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	1/10 YTG	unk	100	0.41	4041553	129	31329	422556	38.8	3841	195017	4367977	159	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii	GCF_000369045.1	96.97	0.92	96.97	0.92	GCA_037147935.1	JBBCUI000000000	SAMN37642795
MMO-164	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	1/10 YTG	unk	100	0.61	4889208	54	90540	1014528	66.1	4478	334867	5274136	159	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	GCF_900186865.1	97.64	0.89	97.64	0.89	GCA_037147895.1	JBBCUJ000000000	SAMN37642796
MMO-165	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	1/10 YTG	unk	100	0.61	4889327	71	68863	531310	66.1	4478	270493	4942985	148	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	GCF_900186865.1	97.66	0.88	97.66	0.88	GCA_037147915.1	JBBCUK000000000	SAMN37642797
MMO-17	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	larvae	unk	NA	whole_body	YTG	unk	100	0.25	4878630	33	147837	1237185	36.3	4412	571308	3749737	114	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium bernardetii_A	GCF_003815975.1	98.56	0.92	98.56	0.92	GCA_037147875.1	JBBCUL000000000	SAMN37642826
MMO-172	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.37	0.94	5389869	58	92928	675665	66.6	5151	249791	6857863	189	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA	N/A	N/A	N/A	N/A	N/A	GCA_037147855.1	JBBCUM000000000	SAMN37642805
MMO-173	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	0.31	7341075	199	36889	570808	71	7098	261276	6340552	129	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Methylobacterium organophilum	GCA_003096615.1	98.9	0.93	98.9	0.93	GCA_037147835.1	JBBCUN000000000	SAMN37642806
MMO-174	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	larvae	unk	NA	whole_body	YTG	unk	100	0.03	5626252	41	137225	1302124	66.6	5415	641374	5381820	141	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Kaistia	Kaistia sp017305815	GCA_017305815.1	99.22	0.99	99.22	0.99	GCA_037147815.1	JBBCUO000000000	SAMN37642813
MMO-175	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	larvae	unk	NA	whole_body	YTG	unk	100	0.63	6881843	151	45575	451799	71.3	6534	215009	5360098	112	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Methylobacterium organophilum	GCA_003096615.1	99.99	1	99.99	1	GCA_037148335.1	JBBCUP000000000	SAMN37642817
MMO-176	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	larvae	unk	NA	whole_body	YTG	unk	99.66	0.85	3648441	20	182422	1051328	67.7	3426	1042788	5427196	222	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp003355005	GCF_003355005.1	99.99	1	99.99	1	GCA_037214345.1	JBBCUQ000000000	SAMN37642820
MMO-177	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	larvae	unk	NA	whole_body	YTG	unk	99.73	0.54	6688047	113	59186	1276444	50.2	6092	922090	4323656	96	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus_C	NA	N/A	N/A	N/A	N/A	N/A	GCA_037147795.1	JBBCUR000000000	SAMN37642802
MMO-19	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.25	3.6	3766950	96	39239	1004042	42.4	3620	378580	4356287	169	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_D	Enterococcus_D casseliflavus	GCF_001544095.1	98.25	0.86	98.25	0.86	GCA_037147745.1	JBBCUS000000000	SAMN37642827
MMO-2	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	non_blood_fed	whole_body	Blood	unk	100	0.61	4888042	57	85755	586676	66.1	4482	255904	5498305	166	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	GCF_900186865.1	97.63	0.89	97.63	0.89	GCA_037147775.1	JBBCUT000000000	SAMN37642791
MMO-20	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.49	0	2921887	34	85937	729954	69.4	2775	229621	8018881	408	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp003248845	GCA_003248845.1	97.72	0.94	97.72	0.94	GCA_037147735.1	JBBCUU000000000	SAMN37642821
MMO-21	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	2.15	4156184	51	81493	645362	35.3	3876	408722	3769793	134	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia anophelis	GCF_002023665.2	98.34	0.89	98.34	0.89	GCA_037147715.1	JBBCUV000000000	SAMN37642807
MMO-23	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	larvae	unk	NA	whole_body	YTG	unk	99.49	0.67	4061958	51	79646	701691	70.8	3796	404004	4747596	173	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp017306305	GCA_017306305.1	98.82	0.92	98.82	0.92	GCA_037147695.1	JBBCUW000000000	SAMN37642876
MMO-24	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	larvae	unk	NA	whole_body	YTG	unk	99.98	0.32	5767124	192	30037	378099	53.4	5376	151944	5055547	131	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Chania	Chania oryzae	GCF_001976145.1	96.57	0.84	96.57	0.84	GCA_037199885.1	JBBCUX000000000	SAMN37642877
MMO-25	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	larvae	unk	NA	whole_body	YTG	unk	99.01	0.39	5817626	171	34021	710216	35	5975	237759	5853541	149	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	GCF_000007825.1	98.91	0.9	98.91	0.9	GCA_037147675.1	JBBCUY000000000	SAMN37642878
MMO-26	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	larvae	unk	NA	whole_body	YTG	unk	98.7	3.39	2700950	199	13572	334952	72.7	2624	147549	4997685	273	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	97	0.86	97	0.86	GCA_037147645.1	JBBCUZ000000000	SAMN37642879
MMO-27	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	larvae	unk	NA	whole_body	YTG	unk	98.7	2.06	2603169	95	27401	377034	72.7	2425	198223	4835342	276	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	96.92	0.87	96.92	0.87	GCA_037147615.1	JBBCVA000000000	SAMN37642880
MMO-28	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	larvae	unk	NA	whole_body	YTG	unk	99.98	0.32	5767420	192	30038	378099	53.4	5369	151944	4279559	111	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Chania	Chania oryzae	GCF_001976145.1	96.6	0.85	96.6	0.85	GCA_037199905.1	JBBCVB000000000	SAMN37642907
MMO-29	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	98.7	0.23	2482763	94	26412	460779	73.1	2280	131128	5277618	316	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	97.09	0.88	97.09	0.88	GCA_037147635.1	JBBCVC000000000	SAMN37642901
MMO-31	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	99.81	0	2445171	70	34931	431096	32	2287	210170	3323558	203	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	GCF_006742205.1	99.43	0.95	99.43	0.95	GCA_037147535.1	JBBCVD000000000	SAMN37642862
MMO-32	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	99.49	0.67	4062238	52	78119	701691	70.8	3796	403857	5476933	199	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp017306305	GCA_017306305.1	98.9	0.91	98.9	0.91	GCA_037147595.1	JBBCVE000000000	SAMN37642835
MMO-33	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	99.75	0.25	3465539	36	96264	818661	59.7	3153	515506	5924516	253	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Asaia	Asaia bogorensis	GCF_001547995.1	96.42	0.94	96.42	0.94	GCA_037147565.1	JBBCVF000000000	SAMN37642874
MMO-34	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Culex_pipiens	Iowa	adults	female	non_blood_fed	whole_body	Blood	unk	99.75	0.25	3465037	35	99001	818661	59.7	3152	515506	4884342	211	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Asaia	Asaia bogorensis	GCF_001547995.1	96.45	0.94	96.45	0.94	GCA_037147515.1	JBBCVG000000000	SAMN37642905
MMO-35	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.49	0.67	4061552	48	84615	715823	70.8	3792	414428	4983870	183	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp017306305	GCA_017306305.1	98.84	0.92	98.84	0.92	GCA_037147555.1	JBBCVH000000000	SAMN37642808
MMO-36	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.97	0	4900744	109	44960	772797	61.3	4417	295163	4344727	132	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	GCF_000014805.1	96.93	0.92	96.93	0.92	GCA_037147495.1	JBBCVI000000000	SAMN37642809
MMO-37	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.97	0.53	4845203	113	42877	539113	55.8	4542	304350	4429205	136	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.25	0.91	98.25	0.91	GCA_037146525.1	JBBCVJ000000000	SAMN37642810
