#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
HN124_contigs.fa	contig00002	550392	553534	+	VFG049139(gb|WP_008805437)	1-3143/3147	========/======	2/6	99.78	85.73	VFDB_full		VFG049139(gb|WP_008805437) (acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae 342]	
HN124_contigs.fa	contig00005	114989	115980	+	VFG000477(gb|NP_461845)	2-993/993	========/======	2/2	99.80	90.13	VFDB_full		VFG000477(gb|NP_461845) (rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN124_contigs.fa	contig00005	252789	255362	+	VFG049194(gb|WP_004150973)	1-2574/2574	===============	0/0	100.00	86.95	VFDB_full		VFG049194(gb|WP_004150973) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae JM45]	
HN124_contigs.fa	contig00010	77023	78068	+	VFG043544(gb|WP_000750416)	1-1031/1041	========/======	4/21	98.75	85.51	VFDB_full		VFG043544(gb|WP_000750416) (ompA) porin OmpA [Z1307 (VF1158) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
HN125_contigs.fa	contig00001	6743	7576	-	VFG018376(gb|WP_001137620)	1-834/834	===============	0/0	100.00	80.69	VFDB_full		VFG018376(gb|WP_001137620) (csgG) curli production assembly/transport protein CsgG [Agf (VF0103) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7]	
HN125_contigs.fa	contig00001	35084	35488	+	VFG043075(gb|WP_001196460)	1-405/405	===============	0/0	100.00	81.48	VFDB_full		VFG043075(gb|WP_001196460) (flgC) flagellar basal body rod protein FlgC [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
HN125_contigs.fa	contig00001	38275	39057	+	VFG043027(gb|NP_460150)	1-783/783	===============	0/0	100.00	87.36	VFDB_full		VFG043027(gb|NP_460150) (flgG) flagellar basal-body rod protein FlgG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	39115	39813	+	VFG043080(gb|WP_001295442)	1-699/699	========/======	2/4	99.71	80.17	VFDB_full		VFG043080(gb|WP_001295442) (flgH) flagellar basal body L-ring protein FlgH [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
HN125_contigs.fa	contig00001	39853	40921	+	VFG043029(gb|NP_460152)	28-1096/1098	========/======	2/2	97.27	80.28	VFDB_full		VFG043029(gb|NP_460152) (flgI) flagellar biosynthesis protein FlgA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	103109	103783	-	VFG000475(gb|NP_460201)	1-675/675	===============	0/0	100.00	81.63	VFDB_full		VFG000475(gb|NP_460201) (phoP) response regulator in two-component regulatory system with PhoQ [PhoPQ (VF0111) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1184443	1186521	-	VFG043034(gb|NP_460870)	1-2079/2079	===============	0/0	100.00	82.39	VFDB_full		VFG043034(gb|NP_460870) (flhA) flagellar biosynthesis protein FlhA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1193335	1193975	-	VFG043036(gb|NP_460872)	1-641/645	===============	0/0	99.38	81.90	VFDB_full		VFG043036(gb|NP_460872) (cheZ) protein phosphatase CheZ [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1193986	1194375	-	VFG043037(gb|NP_460873)	1-390/390	===============	0/0	100.00	84.61	VFDB_full		VFG043037(gb|NP_460873) (cheY) two-component system response regulator [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1194393	1195442	-	VFG043038(gb|NP_460874)	1-1050/1050	===============	0/0	100.00	83.52	VFDB_full		VFG043038(gb|NP_460874) (cheB) chemotaxis response regulator protein-glutamate methylesterase [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1195439	1196305	-	VFG043039(gb|NP_460875)	1-867/867	===============	0/0	100.00	81.43	VFDB_full		VFG043039(gb|NP_460875) (cheR) chemotaxis protein-glutamate O-methyltransferase [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1206748	1207250	-	VFG043041(gb|NP_460877)	1-503/504	===============	0/0	99.80	82.31	VFDB_full		VFG043041(gb|NP_460877) (cheW) chemotaxis protein CheW [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1210237	1211124	-	VFG043044(gb|NP_460880)	1-888/888	===============	0/0	100.00	83.90	VFDB_full		VFG043044(gb|NP_460880) (motA) flagellar motor stator protein MotA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1211248	1211827	-	VFG043045(gb|NP_460881)	6-585/585	===============	0/0	99.15	84.83	VFDB_full		VFG043045(gb|NP_460881) (flhC) regulator of flagellar biosynthesis [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1240762	1241562	-	VFG043099(gb|WP_001302033)	1-801/801	========/======	2/6	99.63	83.71	VFDB_full		VFG043099(gb|WP_001302033) (tcyJ) cystine ABC transporter substrate-binding protein [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
HN125_contigs.fa	contig00001	1242255	1242974	-	VFG043049(gb|NP_460909)	1-720/720	===============	0/0	100.00	87.08	VFDB_full		VFG043049(gb|NP_460909) (fliA) RNA polymerase sigma factor FliA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1249959	1250269	-	VFG043106(gb|WP_001274299)	7-314/315	========/======	2/5	97.46	80.13	VFDB_full		VFG043106(gb|WP_001274299) (fliE) flagellar hook-basal body complex protein FliE [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
HN125_contigs.fa	contig00001	1252173	1253171	+	VFG043057(gb|NP_460923)	1-996/996	========/======	1/3	100.00	88.89	VFDB_full		VFG043057(gb|NP_460923) (fliG) flagellar motor switch protein FliG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1253871	1255232	+	VFG043110(gb|WP_000213294)	1-1362/1374	===============	0/0	99.13	81.20	VFDB_full		VFG043110(gb|WP_000213294) (fliI) flagellum-specific ATP synthase FliI [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
HN125_contigs.fa	contig00001	1257514	1258518	+	VFG043063(gb|NP_460929)	1-1005/1005	===============	0/0	100.00	85.08	VFDB_full		VFG043063(gb|NP_460929) (fliM) flagellar motor switch protein FliM [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1258515	1258927	+	VFG043115(gb|WP_001282098)	1-413/414	===============	0/0	99.76	84.75	VFDB_full		VFG043115(gb|WP_001282098) (fliN) flagellar motor switch protein FliN [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
HN125_contigs.fa	contig00001	1259401	1260041	+	VFG043117(gb|WP_001253441)	97-737/738	.==============	0/0	86.86	84.40	VFDB_full		VFG043117(gb|WP_001253441) (fliP) flagellar type III secretion system pore protein FliP [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
HN125_contigs.fa	contig00001	1260052	1260317	+	VFG043067(gb|NP_460933)	1-266/270	===============	0/0	98.52	82.71	VFDB_full		VFG043067(gb|NP_460933) (fliQ) flagellar export apparatus protein FliQ [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00001	1340563	1341969	-	VFG048968(gb|WP_012541090)	1-1407/1407	===============	0/0	100.00	85.64	VFDB_full		VFG048968(gb|WP_012541090) (gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	
HN125_contigs.fa	contig00001	1355743	1356599	-	VFG048792(gb|WP_024188874)	7-863/891	===============	0/0	96.18	83.55	VFDB_full		VFG048792(gb|WP_024188874) (galF) GalU regulator GalF [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	
HN125_contigs.fa	contig00001	1524289	1524935	+	VFG049018(gb|WP_002913007)	1-647/651	===============	0/0	99.39	87.17	VFDB_full		VFG049018(gb|WP_002913007) (rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
HN125_contigs.fa	contig00001	1627253	1627677	-	VFG049292(gb|WP_014838282)	13-437/456	===============	0/0	93.20	81.41	VFDB_full		VFG049292(gb|WP_014838282) (impF) type VI secretion system baseplate subunit TssE [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
HN125_contigs.fa	contig00001	1628212	1629297	-	VFG048773(gb|WP_014229647)	1-1086/1086	===============	0/0	100.00	83.06	VFDB_full		VFG048773(gb|WP_014229647) (tssG) type VI secretion system baseplate subunit TssG [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
HN125_contigs.fa	contig00001	1629261	1631015	-	VFG048764(gb|WP_014838697)	1-1755/1755	===============	0/0	100.00	88.72	VFDB_full		VFG048764(gb|WP_014838697) (tssF) type VI secretion system baseplate subunit TssF [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
HN125_contigs.fa	contig00002	180840	183982	-	VFG049139(gb|WP_008805437)	1-3143/3147	========/======	2/6	99.78	85.73	VFDB_full		VFG049139(gb|WP_008805437) (acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae 342]	
HN125_contigs.fa	contig00002	184005	185198	-	VFG049126(gb|WP_004136054)	1-1194/1194	========/======	3/6	99.75	81.29	VFDB_full		VFG049126(gb|WP_004136054) (acrA) acriflavine resistance protein A [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella oxytoca KCTC 1686]	
HN125_contigs.fa	contig00002	320167	322407	-	VFG048518(gb|WP_012737617)	1-2229/2229	========/======	11/44	99.28	82.41	VFDB_full		VFG048518(gb|WP_012737617) (fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
HN125_contigs.fa	contig00002	327934	328706	-	VFG048487(gb|WP_002893737)	14-786/795	========/======	2/2	97.11	82.82	VFDB_full		VFG048487(gb|WP_002893737) (fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	
HN125_contigs.fa	contig00002	329711	330709	-	VFG048462(gb|WP_014228353)	1-1002/1008	========/======	3/5	99.01	83.45	VFDB_full		VFG048462(gb|WP_014228353) (fepD) iron-enterobactin transporter membrane protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca KCTC 1686]	
HN125_contigs.fa	contig00002	330818	332011	+	VFG048460(gb|WP_008805583)	1-1191/1242	========/======	5/7	95.73	81.44	VFDB_full		VFG048460(gb|WP_008805583) (entS) enterobactin exporter EntS [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	
HN125_contigs.fa	contig00002	334476	336080	+	VFG048430(gb|WP_012968726)	4-1608/1608	========/======	2/2	99.75	81.94	VFDB_full		VFG048430(gb|WP_012968726) (entE) enterobactin synthase subunit E [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	
HN125_contigs.fa	contig00002	336091	336941	+	VFG048418(gb|WP_012068427)	1-848/852	========/======	4/9	99.18	85.25	VFDB_full		VFG048418(gb|WP_012068427) (entB) 23-dihydro-23-dihydroxybenzoate synthetase isochroismatase [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	
HN125_contigs.fa	contig00002	336947	337697	+	VFG048405(gb|YP_005225749)	6-756/756	========/======	4/6	98.94	82.23	VFDB_full		VFG048405(gb|YP_005225749) (entA) 23-dihydroxybenzoate-23-dehydrogenase [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	
HN125_contigs.fa	contig00002	410202	410638	-	VFG000478(gb|NP_459678)	1-437/453	===============	0/0	96.47	84.67	VFDB_full		VFG000478(gb|NP_459678) (fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00002	758282	759327	-	VFG043544(gb|WP_000750416)	1-1031/1041	========/======	4/21	98.75	85.51	VFDB_full		VFG043544(gb|WP_000750416) (ompA) porin OmpA [Z1307 (VF1158) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
HN125_contigs.fa	contig00005	114989	115980	+	VFG000477(gb|NP_461845)	2-993/993	========/======	2/2	99.80	90.13	VFDB_full		VFG000477(gb|NP_461845) (rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
HN125_contigs.fa	contig00005	252789	255362	+	VFG049194(gb|WP_004150973)	1-2574/2574	===============	0/0	100.00	86.95	VFDB_full		VFG049194(gb|WP_004150973) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae JM45]	
HN125_contigs.fa	contig00006	194471	195811	+	VFG048646(gb|WP_014838714)	1-1341/1341	===============	0/0	100.00	80.76	VFDB_full		VFG048646(gb|WP_014838714) (vasE/tssK) type VI secretion system baseplate subunit TssK [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
HN125_contigs.fa	contig00006	195808	196497	+	VFG048657(gb|WP_014838713)	1-690/690	===============	0/0	100.00	81.74	VFDB_full		VFG048657(gb|WP_014838713) (dotU/tssL) type VI secretion system protein DotU/TssL family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
HN125_contigs.fa	contig00006	196494	198185	+	VFG048669(gb|WP_014229669)	1-1698/1713	========/======	1/6	98.77	83.16	VFDB_full		VFG048669(gb|WP_014229669) (ompA) OmpA family protein [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]	
HN125_contigs.fa	contig00006	198206	198697	+	VFG048679(gb|WP_014838711)	1-492/492	===============	0/0	100.00	92.28	VFDB_full		VFG048679(gb|WP_014838711) (hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
HN126_contigs.fa	contig00002	509481	510541	+	VFG050395(gb|YP_005797773.1)	8-1068/1068	========/======	2/2	99.25	82.96	VFDB_full		VFG050395(gb|YP_005797773.1) (pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii TCDC-AB0715]	
HN126_contigs.fa	contig00002	688124	688833	-	VFG038228(gb|WP_000076440)	1-710/717	===============	0/0	99.02	87.04	VFDB_full		VFG038228(gb|WP_000076440) (bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii SDF]	
HN126_contigs.fa	contig00003	116242	117144	+	VFG037827(gb|WP_000240700)	1-903/903	========/======	2/2	99.89	81.53	VFDB_full		VFG037827(gb|WP_000240700) (lpxC) UDP-3-O-acyl-N-acetylglucosamine deacetylase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii BJAB0868]	
HN126_contigs.fa	contig00004	25612	26347	+	VFG050418(gb|WP_004738086.1)	66-801/801	.=======/======	2/2	91.76	80.46	VFDB_full		VFG050418(gb|WP_004738086.1) (pilF) type IV pilus biogenesis/stability protein PilW [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii BJAB0715]	
HN126_contigs.fa	contig00004	59365	60228	-	VFG037938(gb|WP_000104825)	6-869/873	===============	0/0	98.97	81.60	VFDB_full		VFG037938(gb|WP_000104825) (rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
HN126_contigs.fa	contig00004	134623	135674	+	VFG038174(gb|WP_000777885)	1-1037/1062	========/======	7/33	96.80	85.20	VFDB_full		VFG038174(gb|WP_000777885) (ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii AB0057]	
HN126_contigs.fa	contig00004	157044	157427	+	VFG050625(gb|WP_000389061.1)	1-384/384	===============	0/0	100.00	82.03	VFDB_full		VFG050625(gb|WP_000389061.1) (pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU]	
HN126_contigs.fa	contig00008	38682	39539	+	VFG037913(gb|YP_001083150)	1-858/858	===============	0/0	100.00	87.06	VFDB_full		VFG037913(gb|YP_001083150) (A1S_0053) MviM protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ATCC 17978]	
HN126_contigs.fa	contig00008	39536	40114	+	VFG037928(gb|YP_001083151)	1-579/579	===============	0/0	100.00	85.15	VFDB_full		VFG037928(gb|YP_001083151) (A1S_0054) WbbJ protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ATCC 17978]	
HN126_contigs.fa	contig00008	40317	41153	+	VFG037943(gb|YP_001083152)	1-837/879	========/======	2/4	94.99	82.60	VFDB_full		VFG037943(gb|YP_001083152) (A1S_0055) WecE protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ATCC 17978]	
HN126_contigs.fa	contig00008	47250	47842	+	VFG037974(gb|WP_000919783)	7-599/615	========/======	2/6	95.93	80.37	VFDB_full		VFG037974(gb|WP_000919783) (ABAYE_RS18890) sugar transferase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii AYE]	
HN126_contigs.fa	contig00008	56639	57990	-	VFG037851(gb|WP_000209932)	13-1364/1371	===============	0/0	98.61	81.06	VFDB_full		VFG037851(gb|WP_000209932) (ABBFA_RS17100) phosphomannomutase/phosphoglucomutase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii AB307-0294]	
HN126_contigs.fa	contig00009	5390	6880	-	VFG050755(gb|WP_001166321.1)	1-1491/1491	===============	0/0	100.00	80.15	VFDB_full		VFG050755(gb|WP_001166321.1) (gspE1) general secretion pathway protein E [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii AB0057]	
HN127_contigs.fa	contig00002	62318	63027	+	VFG038228(gb|WP_000076440)	1-710/717	===============	0/0	99.02	87.04	VFDB_full		VFG038228(gb|WP_000076440) (bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii SDF]	
HN127_contigs.fa	contig00002	240610	241670	-	VFG050395(gb|YP_005797773.1)	8-1068/1068	========/======	2/2	99.25	82.96	VFDB_full		VFG050395(gb|YP_005797773.1) (pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii TCDC-AB0715]	
HN127_contigs.fa	contig00003	363295	364197	-	VFG037827(gb|WP_000240700)	1-903/903	========/======	2/2	99.89	81.53	VFDB_full		VFG037827(gb|WP_000240700) (lpxC) UDP-3-O-acyl-N-acetylglucosamine deacetylase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii BJAB0868]	
HN127_contigs.fa	contig00005	183518	183901	-	VFG050625(gb|WP_000389061.1)	1-384/384	===============	0/0	100.00	82.03	VFDB_full		VFG050625(gb|WP_000389061.1) (pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU]	
